Time,M1SetpointPWM,M2SetpointPWM,M1SetpointVel,M2SetpointVel,M1SetpointPos,M2SetpointPos,M1PWM,M2PWM,M1Speed,M2Speed,M1ISpeed,M2ISpeed,M1SpeedError,M2SpeedError,M1Pos,M2Pos,M1PosError,M2PosError,M1Current,M2Current,Temp1,Temp2,MBatt,LBatt
533.6118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10441,-10773,0,0,0,0,20.5,20.5,26.1,0
533.6139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10441,-10773,0,0,0,0,20.6,20.5,26.1,0
533.6164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10441,-10773,0,0,0,0,20.6,20.6,26.1,0
533.6187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10441,-10773,0,0,0,0,20.6,20.6,26.1,0
533.63005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10441,-10773,0,0,0,0,20.5,20.6,26.1,0
533.63225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10441,-10773,0,0,0,0,20.5,20.6,26.1,0
533.63445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10441,-10773,0,0,0,0,20.5,20.5,26.1,0
533.6367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10441,-10773,0,0,0,0,20.6,20.6,26.1,0
533.63895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10441,-10773,0,0,0,0,20.6,20.6,26.1,0
533.6417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10441,-10773,0,0,0,0,20.6,20.6,26.1,0
533.6439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10441,-10773,0,0,0,0,20.6,20.6,26.1,0
533.6464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10441,-10773,0,0,0,0,20.6,20.6,26.1,0
533.6487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10441,-10773,0,0,0,0,20.6,20.6,26.1,0
533.6507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10441,-10773,0,0,0,0,20.5,20.5,26.1,0
533.65305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10441,-10773,0,0,0,0,20.6,20.5,26.1,0
533.65525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10441,-10773,0,0,0,0,20.6,20.5,26.1,0
533.65725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10441,-10773,0,0,0,0,20.6,20.5,26.1,0
533.66445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10441,-10773,0,0,0,0,20.6,20.6,26.1,0
533.6666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10441,-10773,0,0,0,0,20.6,20.5,26.1,0
533.6686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10441,-10773,0,0,0,0,20.6,20.5,26.1,0
533.67315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10441,-10773,0,0,0,0,20.6,20.6,26.1,0
533.6753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10441,-10773,0,0,0,0,20.6,20.6,26.1,0
533.67725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10441,-10773,0,0,0,0,20.6,20.6,26.1,0
533.6797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10441,-10773,0,0,0,0,20.5,20.5,26.1,0
533.6815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10441,-10773,0,0,0,0,20.5,20.5,26.1,0
533.68345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10441,-10773,0,0,0,0,20.6,20.6,26.1,0
533.68515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10441,-10773,0,0,0,0,20.6,20.6,26.1,0
533.68705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10441,-10773,0,0,0,0,20.7,20.6,26.1,0
533.68905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10441,-10773,0,0,0,0,20.7,20.6,26.1,0
533.69105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10441,-10773,0,0,0,0,20.7,20.6,26.1,0
533.69305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10441,-10773,0,0,0,0,20.5,20.5,26.1,0
533.6949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10441,-10773,0,0,0,0,20.5,20.5,26.1,0
533.6967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10441,-10773,0,0,0,0,20.5,20.6,26.1,0
